name,category,camera,location,photographer
DSC_0782.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0783.jpg,indoor-light,nikon D70,new york,jessie
DSC_0787.jpg,indoor-light,nikon D70,new york,jessie
DSC_0790.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0791.jpg,indoor-light,nikon D70,new york,jessie
DSC_0794.jpg,indoor-light,nikon D70,new york,jessie
DSC_0795.jpg,indoor-light,nikon D70,new york,jessie
DSC_0796.jpg,indoor-light,nikon D70,new york,jessie
DSC_0797.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0798.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0800.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0802.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0808.jpg,indoor-light,nikon D70,new york,jessie
DSC_0812.jpg,indoor-light,nikon D70,new york,jessie
DSC_0816.jpg,indoor-light,nikon D70,new york,jessie
DSC_0817.jpg,indoor-light,nikon D70,new york,jessie
DSC_0819.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0821.jpg,indoor-light,nikon D70,new york,jessie
DSC_0824.jpg,artificial,nikon D70,new york,jessie
DSC_0825.jpg,indoor-dark,nikon D70,new york,jessie
DSC_0827.jpg,indoor-dark,nikon D70,new york,jessie
DSC_1295.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1298.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1299.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1300.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1301.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1303.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1304.jpg,natural,nikon D70,boston,tian-tsong
DSC_1306.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1307.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1308.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1309.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1310.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1311.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1312.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1313.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1314.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1315.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1316.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1318.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1320.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1322.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1323.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1325.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1326.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1327.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1328.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1329.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1332.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1336.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1338.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1340.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1345.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1347.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1348.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1352.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1355.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1357.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1358.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1359.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1363.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1364.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1365.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1366.jpg,natural,nikon D70,boston,tian-tsong
DSC_1368.jpg,natural,nikon D70,boston,tian-tsong
DSC_1369.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1370.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1372.jpg,natural,nikon D70,boston,tian-tsong
DSC_1373.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1374.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1376.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1380.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1381.jpg,natural,nikon D70,boston,tian-tsong
DSC_1384.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1386.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1387.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1388.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1390.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1391.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1398.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1399.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1401.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1402.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1403.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1405.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1406.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1407.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1408.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1410.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1411.jpg,natural,nikon D70,boston,tian-tsong
DSC_1412.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1413.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1414.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1415.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1416.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1418.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1419.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1421.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1422.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1424.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1425.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1426.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1430.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1431.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1432.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1433.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1435.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1436.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1437.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1438.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1439.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1440.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1441.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1442.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1452.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1454.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1456.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1457.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1458.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1459.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1460.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1461.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1463.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1465.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1466.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1468.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1469.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1471.jpg,natural,nikon D70,boston,tian-tsong
DSC_1475.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1477.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1478.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1479.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1480.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1482.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1485.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1486.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1489.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1490.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1492.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1495.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1507.jpg,natural,nikon D70,boston,tian-tsong
DSC_1508.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1511.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1514.jpg,natural,nikon D70,boston,tian-tsong
DSC_1516.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1517.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1518.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1519.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1520.jpg,natural,nikon D70,boston,tian-tsong
DSC_1521.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1522.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1523.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1525.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1526.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1534.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1535.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1538.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1539.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1540.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1542.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1545.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1546.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1549.jpg,outdoor-dawn-dusk,nikon D70,boston,tian-tsong
DSC_1550.jpg,outdoor-dawn-dusk,nikon D70,boston,tian-tsong
DSC_1554.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1557.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1561.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1567.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1568.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1570.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1571.jpg,natural,nikon D70,boston,tian-tsong
DSC_1572.jpg,natural,nikon D70,boston,tian-tsong
DSC_1573.jpg,natural,nikon D70,boston,tian-tsong
DSC_1575.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1576.jpg,natural,nikon D70,boston,tian-tsong
DSC_1580.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1581.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1583.jpg,natural,nikon D70,boston,tian-tsong
DSC_1585.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1586.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1587.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1588.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1589.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1592.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1595.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1597.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1599.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1601.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1603.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1607.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1608.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1610.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1612.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1613.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1616.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1624.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1627.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1628.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1639.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1640.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1641.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1644.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1645.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1653.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1654.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1657.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1658.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1662.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1663.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1664.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1665.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1668.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1670.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1671.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1673.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1675.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1677.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1679.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1683.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1685.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1687.jpg,natural,nikon D70,boston,tian-tsong
DSC_1688.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1689.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1690.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1692.jpg,natural,nikon D70,boston,tian-tsong
DSC_1694.jpg,natural,nikon D70,boston,tian-tsong
DSC_1695.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1696.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1698.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1700.jpg,natural,nikon D70,boston,tian-tsong
DSC_1701.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1702.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1704.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1705.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1707.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1708.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1709.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1710.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1711.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1713.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1716.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1719.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1720.jpg,natural,nikon D70,boston,tian-tsong
DSC_1725.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1728.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1729.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1732.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1733.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1734.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1735.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1736.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1737.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1738.jpg,indoor-dark,nikon D70,boston,tian-tsong
DSC_1739.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1742.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1743.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1744.jpg,outdoor-day,nikon D70,boston,tian-tsong
DSC_1745.jpg,natural,nikon D70,boston,tian-tsong
DSC_1754.jpg,natural,nikon D70,boston,tian-tsong
DSC_1758.jpg,natural,nikon D70,boston,tian-tsong
DSC_1759.jpg,natural,nikon D70,boston,tian-tsong
DSC_1760.jpg,natural,nikon D70,boston,tian-tsong
DSC_1763.jpg,natural,nikon D70,boston,tian-tsong
DSC_1764.jpg,natural,nikon D70,boston,tian-tsong
DSC_1765.jpg,natural,nikon D70,boston,tian-tsong
DSC_1766.jpg,artificial,nikon D70,boston,tian-tsong
DSC_1767.jpg,natural,nikon D70,boston,tian-tsong
DSC_1768.jpg,natural,nikon D70,boston,tian-tsong
DSC_1769.jpg,natural,nikon D70,boston,tian-tsong
DSC_1770.jpg,natural,nikon D70,boston,tian-tsong
DSC_1775.jpg,natural,nikon D70,boston,tian-tsong
DSC_1777.jpg,natural,nikon D70,boston,tian-tsong
DSC_1779.jpg,natural,nikon D70,boston,tian-tsong
DSC_1780.jpg,natural,nikon D70,boston,tian-tsong
DSC_1781.jpg,natural,nikon D70,boston,tian-tsong
DSC_1783.jpg,natural,nikon D70,boston,tian-tsong
DSC_1785.jpg,natural,nikon D70,boston,tian-tsong
DSC_1790.jpg,natural,nikon D70,boston,tian-tsong
DSC_1792.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1796.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1797.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1798.jpg,indoor-light,nikon D70,boston,tian-tsong
DSC_1807.jpg,artificial,nikon D70,boston,tian-tsong
